Frequenza,Territorio,Indicatore,Rito di esaurimento,Periodo tra la separazione e l'iscrizione a ruolo del procedimento,Modalità di esaurimento,Con figli affidati,Durata del matrimonio,Anno di matrimonio,Numero di figli,Coniuge che ha presentato la domanda di divorzio con rito giudiziale,Tipo di affidamento,Numero di figli affidati,Età dei figli affidati,TIME_PERIOD,VALUE,OBS_STATUS,SOURCE
annuale,Provincia Autonoma Trento,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2016,226,,27_945_DF_DCIS_DIVFIG1_8
annuale,Provincia Autonoma Trento,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2017,257,,27_945_DF_DCIS_DIVFIG1_8
annuale,Provincia Autonoma Trento,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2018,272,,27_945_DF_DCIS_DIVFIG1_8
annuale,Provincia Autonoma Trento,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2019,250,,27_945_DF_DCIS_DIVFIG1_8
annuale,Provincia Autonoma Trento,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2020,116,,27_945_DF_DCIS_DIVFIG1_8
annuale,Provincia Autonoma Trento,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2021,221,,27_945_DF_DCIS_DIVFIG1_8
annuale,Provincia Autonoma Trento,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2022,151,,27_945_DF_DCIS_DIVFIG1_8
annuale,Provincia Autonoma Trento,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2015,80,,27_945_DF_DCIS_DIVFIG1_8
annuale,Provincia Autonoma Trento,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2016,113,,27_945_DF_DCIS_DIVFIG1_8
annuale,Provincia Autonoma Trento,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2017,118,,27_945_DF_DCIS_DIVFIG1_8
annuale,Provincia Autonoma Trento,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2018,105,,27_945_DF_DCIS_DIVFIG1_8
annuale,Provincia Autonoma Trento,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2019,147,,27_945_DF_DCIS_DIVFIG1_8
annuale,Provincia Autonoma Trento,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2020,53,,27_945_DF_DCIS_DIVFIG1_8
annuale,Provincia Autonoma Trento,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2021,117,,27_945_DF_DCIS_DIVFIG1_8
annuale,Provincia Autonoma Trento,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2022,83,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2015,4403,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2016,5099,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2017,4691,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2018,4366,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2019,4159,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2020,3570,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2021,4488,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2022,4112,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2015,44,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2016,34,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2017,41,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2018,59,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2019,19,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2020,34,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2021,25,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2022,53,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2015,930,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2016,1082,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2017,1096,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2018,1099,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2019,1120,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2020,883,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2021,950,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2022,842,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2015,1773,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2016,1924,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2017,2007,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2018,2012,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2019,1947,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2020,1536,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2021,1713,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2022,1603,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2015,799,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2016,807,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2017,870,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2018,854,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2019,808,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2020,619,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2021,738,,27_945_DF_DCIS_DIVFIG1_8
annuale,Veneto,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2022,707,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2015,1261,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2016,1363,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2017,1305,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2018,1274,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2019,1193,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2020,1034,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2021,1141,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2022,966,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2015,7,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2016,10,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2017,3,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2018,5,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2019,2,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2020,0,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2021,3,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,entrambi,totale,totale,fino a 17 anni,2022,4,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2015,251,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2016,240,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2017,286,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2018,311,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2019,316,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2020,195,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2021,273,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,marito,totale,totale,fino a 17 anni,2022,213,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2015,469,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2016,443,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2017,541,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2018,568,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2019,534,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2020,363,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2021,463,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,totale divorzi aperti con rito giudiziale,totale,totale,fino a 17 anni,2022,398,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2015,211,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2016,193,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2017,252,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2018,252,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2019,216,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2020,168,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2021,187,,27_945_DF_DCIS_DIVFIG1_8
annuale,Friuli-Venezia Giulia,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,moglie,totale,totale,fino a 17 anni,2022,181,,27_945_DF_DCIS_DIVFIG1_8
annuale,Emilia-Romagna,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2015,4642,,27_945_DF_DCIS_DIVFIG1_8
annuale,Emilia-Romagna,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2016,4816,,27_945_DF_DCIS_DIVFIG1_8
annuale,Emilia-Romagna,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2017,4560,,27_945_DF_DCIS_DIVFIG1_8
annuale,Emilia-Romagna,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2018,4534,,27_945_DF_DCIS_DIVFIG1_8
annuale,Emilia-Romagna,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2019,4213,,27_945_DF_DCIS_DIVFIG1_8
annuale,Emilia-Romagna,divorzi concessi dal tribunale,totale,totale,totale,totale,totale,tutte le voci,totale,tutte le voci,totale,totale,fino a 17 anni,2020,3241,,27_945_DF_DCIS_DIVFIG1_8
